timestamp,dew_point,feels_like,humidity,icon,illuminance,precipitation,precipitation_accumulated,pressure,solar_irradiance,temperature,uv_index,wind_direction,wind_gust,wind_speed
2026-07-24T01:00:00-04:00,14.510470981793729,16.505333333333326,88,partly-cloudy-night,0,0,0,986.2588333333332,0,16.505333333333326,0,299,0.51,0.0008333333333333334
2026-07-24T02:00:00-04:00,14.479323861571226,17.207166666666662,84,partly-cloudy-night,0,0,0,986.1931666666665,0,17.207166666666662,0,299,0.51,0.12749999999999997
2026-07-24T03:00:00-04:00,14.280905717082174,17.3855,82,partly-cloudy-night,0,0,0,986.138166666667,0,17.3855,0,231,0.51,0.10716666666666665
2026-07-24T04:00:00-04:00,14.040811014927334,16.948166666666665,83,partly-cloudy-night,0,0,0,986.1713333333337,0,16.948166666666665,0,51,0.51,0.007833333333333333
2026-07-24T05:00:00-04:00,14.030204992929274,16.56216666666666,85,partly-cloudy-night,3.1333333333333333,0,0,986.2651666666666,0.025683060109289616,16.56216666666666,0,51,0,0
2026-07-24T06:00:00-04:00,13.966630007267277,16.497333333333334,85,partly-cloudy-day,623.4,0,0,986.7108333333338,5.10983606557377,16.497333333333334,0,50,0.51,0.005666666666666666
2026-07-24T07:00:00-04:00,15.08540036657381,17.826166666666673,84,partly-cloudy-day,2287.9666666666667,0,0,986.9706666666668,18.753825136612022,17.826166666666673,0,55,0.51,0.028833333333333336
2026-07-24T08:00:00-04:00,16.736185661029932,19.32199999999999,85,partly-cloudy-day,6072.216666666666,0,0,987.0913333333333,49.77226775956284,19.32199999999999,0,40,0,0
2026-07-24T09:00:00-04:00,16.53615578018831,21.3605,74,partly-cloudy-day,7412,0,0,987.3003333333331,60.75409836065574,21.3605,0,297,1.02,0.05166666666666666
2026-07-24T10:00:00-04:00,18.151064432797934,22.380999999999993,77,partly-cloudy-day,9787.416666666666,0,0,987.1238333333331,80.22472677595628,22.380999999999993,0,119,0.51,0.012000000000000002
2026-07-24T11:00:00-04:00,17.918319003952558,23.47916666666667,71,partly-cloudy-day,14207.083333333334,0,0,986.9783333333332,116.45150273224044,23.47916666666667,0,146,1.02,0.09366666666666669
2026-07-24T12:00:00-04:00,17.09879287849201,24.345666666666673,64,partly-cloudy-day,23066.283333333333,0,0,986.5393333333333,189.0678961748634,24.345666666666673,1,182,1.53,0.21866666666666668
2026-07-24T13:00:00-04:00,17.756763624398342,25.305333333333326,63,partly-cloudy-day,19776.5,0,0,985.9786666666666,162.10245901639345,25.305333333333326,1,306,1.02,0.04549999999999999
2026-07-24T14:00:00-04:00,17.655710377255467,25.741333333333323,61,partly-cloudy-day,20712.366666666665,0,0,985.4529999999996,169.77349726775955,25.741333333333323,1,306,1.02,0.095
2026-07-24T15:00:00-04:00,17.454700812645218,25.52766666666666,61,partly-cloudy-day,18059.45,0,0,985.0183333333333,148.0282786885246,25.52766666666666,0,285,1.02,0.08049999999999999
2026-07-24T16:00:00-04:00,17.641057068430662,25.182833333333335,63,partly-cloudy-day,17569.55,0,0,984.8515,144.01270491803277,25.182833333333335,0,281,1.02,0.07916666666666666
2026-07-24T17:00:00-04:00,18.05988377128025,25.100666666666665,65,partly-cloudy-day,10979.9,0,0,984.7661666666669,89.99918032786886,25.100666666666665,0,281,0.51,0.006999999999999998
2026-07-24T18:00:00-04:00,18.09599904080221,24.38333333333334,68,partly-cloudy-day,5658.8,0,0,984.6568333333332,46.38360655737705,24.38333333333334,0,281,0.51,0.0035
2026-07-24T19:00:00-04:00,17.779119313103866,23.102499999999996,72,partly-cloudy-day,2575.0666666666666,0,0,984.6598333333334,21.107103825136612,23.102499999999996,0,281,0,0
2026-07-24T20:00:00-04:00,17.13426628420836,21.761166666666657,75,partly-cloudy-day,179.58333333333334,0,0,984.7526666666668,1.4719945355191257,21.761166666666657,0,281,0,0
2026-07-24T21:00:00-04:00,16.3833392663752,20.983333333333327,75,partly-cloudy-night,0,0,0,984.9014999999999,0,20.983333333333327,0,291,1.02,0.04166666666666666
2026-07-24T22:00:00-04:00,16.267328433871754,20.648000000000014,76,partly-cloudy-night,0,0,0,985.528166666667,0,20.648000000000014,0,294,0.51,0.0003333333333333333
2026-07-24T23:00:00-04:00,16.2112304341359,19.168166666666657,83,partly-cloudy-night,0,0,0,985.6825,0,19.168166666666657,0,90,0.51,0.01716666666666667
2026-07-23T00:00:00-04:00,18.71396856986808,22.74933333333333,78,partly-cloudy-night,0,0,0,979.9208333333331,0,22.74933333333333,0,167,1.02,0.06816666666666667
2026-07-23T01:00:00-04:00,18.74357423992897,21.563,84,partly-cloudy-night,0,0,0,980.2964999999999,0,21.563,0,26,0.51,0.018000000000000002
2026-07-23T02:00:00-04:00,17.832249654955007,20.06366666666667,87,partly-cloudy-night,0,0,0,980.7778333333331,0,20.06366666666667,0,85,1.02,0.0395
2026-07-23T03:00:00-04:00,16.628658029781338,19.024666666666675,86,partly-cloudy-night,0,0,0,981.1809999999998,0,19.024666666666675,0,326,0.51,0.040833333333333326
2026-07-23T04:00:00-04:00,15.683318470459124,18.06183333333333,86,partly-cloudy-night,0,0,0,981.6746666666667,0,18.06183333333333,0,321,0.51,0.0011666666666666668
2026-07-23T05:00:00-04:00,15.43563970822703,17.995499999999993,85,partly-cloudy-night,3.533333333333333,0,0,982.548833333333,0.02896174863387978,17.995499999999993,0,321,0,0
2026-07-23T06:00:00-04:00,15.278736224512183,17.466499999999986,87,partly-cloudy-day,586.9333333333333,0,0,983.6611666666669,4.810928961748633,17.466499999999986,0,305,1.02,0.010166666666666666
2026-07-23T07:00:00-04:00,14.98341060856706,17.721999999999998,84,partly-cloudy-day,2477.65,0,0,984.5465000000002,20.30860655737705,17.721999999999998,0,274,0.51,0.0085
2026-07-23T08:00:00-04:00,15.030429128919952,18.952166666666667,78,partly-cloudy-day,4271.066666666667,0,0,985.1326666666662,35.008743169398905,18.952166666666667,0,118,1.02,0.03166666666666667
2026-07-23T09:00:00-04:00,14.268446008665082,20.370666666666654,68,partly-cloudy-day,5699.983333333334,0,0,985.6053333333332,46.72117486338798,20.370666666666654,0,210,1.53,0.08566666666666668
2026-07-23T10:00:00-04:00,14.213195031291685,21.045333333333335,65,partly-cloudy-day,6079.516666666666,0,0,985.5439999999995,49.83210382513661,21.045333333333335,0,255,1.53,0.16666666666666663
2026-07-23T11:00:00-04:00,15.000574302583754,22.919833333333333,61,partly-cloudy-day,38265.25,0,0,985.5281666666667,313.6495901639344,22.919833333333333,2,280,1.53,0.15833333333333333
2026-07-23T12:00:00-04:00,15.212983538514504,24.567666666666675,56,partly-cloudy-day,36267.25,0,0,985.4566666666667,297.2725409836066,24.567666666666675,2,296,1.53,0.18966666666666662
2026-07-23T13:00:00-04:00,15.573692135028304,24.955000000000016,56,partly-cloudy-day,18649.333333333332,0,0,985.0528333333332,152.86338797814207,24.955000000000016,1,274,1.53,0.18866666666666662
2026-07-23T14:00:00-04:00,15.8442201648417,24.371500000000005,59,partly-cloudy-day,16309.65,0,0,984.9431666666666,133.6856557377049,24.371500000000005,0,186,1.02,0.10566666666666664
2026-07-23T15:00:00-04:00,15.921836923153212,24.74016666666667,58,partly-cloudy-day,16519.166666666668,0,0,985.0225000000003,135.40300546448088,24.74016666666667,0,257,1.02,0.05083333333333332
2026-07-23T16:00:00-04:00,16.34960368733973,24.35316666666666,61,partly-cloudy-day,14871.8,0,0,985.2999999999996,121.89999999999999,24.35316666666666,0,264,1.02,0.016000000000000004
2026-07-23T17:00:00-04:00,15.932632180997746,24.465833333333343,59,partly-cloudy-day,12846.183333333332,0,0,985.4654999999997,105.29658469945355,24.465833333333343,0,269,1.02,0.022333333333333334
2026-07-23T18:00:00-04:00,16.737265273250046,23.2035,67,partly-cloudy-day,5739.466666666666,0,0,985.1868333333334,47.0448087431694,23.2035,0,350,0.51,0.004666666666666666
2026-07-23T19:00:00-04:00,16.49625505394868,20.67233333333333,77,partly-cloudy-day,1890.55,0,0,985.164,15.496311475409836,20.67233333333333,0,350,0.51,0.0006666666666666666
2026-07-23T20:00:00-04:00,16.12716767535418,19.674,80,partly-cloudy-day,289,0,0,985.3068333333333,2.3688524590163933,19.674,0,350,0.51,0.022833333333333334
2026-07-23T21:00:00-04:00,15.779372771391465,19.117166666666666,81,partly-cloudy-night,0,0,0,985.8263333333338,0,19.117166666666666,0,340,0.51,0.09233333333333334
2026-07-23T22:00:00-04:00,15.388948239917045,18.520499999999995,82,partly-cloudy-night,0,0,0,986.3641666666667,0,18.520499999999995,0,45,0.51,0.27483333333333326
2026-07-23T23:00:00-04:00,15.19549654191804,18.322333333333326,82,partly-cloudy-night,0,0,0,986.4354999999998,0,18.322333333333326,0,45,0.51,0.19183333333333338
2026-07-22T00:00:00-04:00,20.628951531517572,20.79216666666666,99,drizzle,0,0.18,0,972.5211666666667,0,20.79216666666666,0,136,1.02,0.14066666666666666
2026-07-22T01:00:00-04:00,20.51625772990577,20.679333333333354,99,partly-cloudy-night,0,0,0,972.1541666666666,0,20.679333333333354,0,89,1.02,0.10883333333333335
2026-07-22T02:00:00-04:00,20.599155096417675,20.76233333333335,99,partly-cloudy-night,0,0,0,971.7848333333333,0,20.76233333333335,0,242,1.02,0.14216666666666664
2026-07-22T03:00:00-04:00,20.592829595692425,20.755999999999997,99,partly-cloudy-night,0,0,0,971.8104999999998,0,20.755999999999997,0,205,0.51,0.07050000000000001
2026-07-22T04:00:00-04:00,20.587003476437168,20.75016666666665,99,partly-cloudy-night,0,0,0,972.0639999999999,0,20.75016666666665,0,46,0.51,0.034
2026-07-22T05:00:00-04:00,20.633445965500417,20.796666666666642,99,partly-cloudy-night,4.316666666666666,0,0,972.6261666666666,0.03538251366120218,20.796666666666642,0,37,0.51,0.012333333333333335
2026-07-22T06:00:00-04:00,20.549050467102237,20.712166666666672,99,partly-cloudy-night,954.5333333333333,0,0,973.3559999999999,7.824043715846995,20.712166666666672,0,37,0.51,0.010833333333333332
2026-07-22T07:00:00-04:00,21.139651793457904,21.303500000000003,99,partly-cloudy-day,3107.35,0,0,974.4593333333336,25.470081967213115,21.303500000000003,0,38,0,0
2026-07-22T08:00:00-04:00,22.28006702554626,22.44533333333334,99,partly-cloudy-day,5564.483333333334,0,0,975.3178333333334,45.61051912568306,22.44533333333334,0,38,0.51,0.0003333333333333333
2026-07-22T09:00:00-04:00,23.45143739963742,23.618166666666674,99,partly-cloudy-day,7927.916666666667,0,0,975.8756666666666,64.98292349726776,23.618166666666674,0,38,0.51,0.0013333333333333333
2026-07-22T10:00:00-04:00,23.925275732137667,24.26183333333334,98,partly-cloudy-day,9521.816666666668,0,0,975.8758333333332,78.04767759562843,24.26183333333334,0,73,0.51,0.006000000000000001
2026-07-22T11:00:00-04:00,23.382235549588152,26.506000000000007,83,partly-cloudy-day,25752.066666666666,0,0,976.0703333333335,211.08251366120217,26.506000000000007,1,208,1.02,0.10749999999999998
2026-07-22T12:00:00-04:00,21.521411059894298,31.309147782280775,66,partly-cloudy-day,29094.95,0,0,976.0440000000003,238.4831967213115,28.489666666666672,1,203,1.53,0.26216666666666677
2026-07-22T13:00:00-04:00,20.558096039713803,30.819522853312236,62,partly-cloudy-day,16592.833333333332,0,0,976.0235000000001,136.00683060109287,28.547333333333327,0,235,2.55,0.29900000000000004
2026-07-22T14:00:00-04:00,19.89206442557527,31.62300536776568,56,partly-cloudy-day,26965.9,0,0,975.8379999999999,221.03196721311477,29.595166666666675,1,214,2.04,0.263
2026-07-22T15:00:00-04:00,20.118695810396098,32.73905852137658,54,partly-cloudy-day,38618.65,0,0,975.3981666666666,316.5463114754098,30.472500000000007,2,234,2.55,0.2271666666666667
2026-07-22T16:00:00-04:00,19.7186961239462,33.88722268391852,49,partly-cloudy-day,48449.76666666667,0,0,975.2703333333333,397.12923497267764,31.742499999999996,3,240,1.53,0.2281666666666666
2026-07-22T17:00:00-04:00,19.53944664420013,32.40325755648656,52,partly-cloudy-day,20007.433333333334,0,0,975.4261666666666,163.99535519125683,30.504499999999997,0,220,1.53,0.12349999999999997
2026-07-22T18:00:00-04:00,22.05263958299264,30.00411848723069,73,partly-cloudy-day,6704.716666666666,0,0,975.7653333333334,54.956693989071034,27.318166666666674,0,226,1.02,0.03283333333333334
2026-07-22T19:00:00-04:00,21.29185136391603,26.06916666666666,75,partly-cloudy-day,2613.3,0,0,976.3193333333332,21.42049180327869,26.06916666666666,0,249,0.51,0.034999999999999996
2026-07-22T20:00:00-04:00,20.95563334831902,24.429166666666674,81,partly-cloudy-day,345.1333333333333,0,0,977.1293333333332,2.82896174863388,24.429166666666674,0,220,0.51,0.02733333333333333
2026-07-22T21:00:00-04:00,20.72247703700596,23.388666666666666,85,partly-cloudy-night,0.016666666666666666,0,0,977.9961666666667,0.0001366120218579235,23.388666666666666,0,198,0.51,0.023333333333333334
